graph_index,node_id_1,node_1_value,node_id_2,node_2_value,edge_weight
0,3,6.020600327454919,4,0.6020599913279624,0.6121389807391918
0,4,0.6020599913279624,3,6.020600327454919,0.6121389807391918
0,42,3.459543258280413,20,3.613418945034573,0.332764126777586
0,43,3.459543258280413,9,0.0,0.3308186172401769
0,43,3.459543258280413,15,0.0,0.3384371767240912
0,43,3.459543258280413,17,0.0,0.3285334371893511
0,43,3.459543258280413,20,3.613418945034573,0.3829829795532601
0,43,3.459543258280413,25,0.0,0.3370793547925763
0,43,3.459543258280413,44,1.7481880270062005,0.6260719576031414
0,43,3.459543258280413,45,1.4913616938342726,0.5362008443551546
0,40,3.5631249603380444,41,2.710117365111816,0.3488357843189426
0,44,1.7481880270062005,9,0.0,0.3445462803530285
0,44,1.7481880270062005,14,3.460296326757476,0.3335342305988544
0,44,1.7481880270062005,15,0.0,0.3529668243847518
0,44,1.7481880270062005,17,0.0,0.3425182279629575
0,44,1.7481880270062005,20,3.613418945034573,0.405041355497832
0,44,1.7481880270062005,25,0.0,0.3528566680770697
0,44,1.7481880270062005,43,3.459543258280413,0.6260719576031414
0,44,1.7481880270062005,45,1.4913616938342726,0.6513697297223108
0,41,2.710117365111816,40,3.5631249603380444,0.3488357843189426
0,45,1.4913616938342726,9,0.0,0.3325155426812797
0,45,1.4913616938342726,14,3.460296326757476,0.3422525305193639
0,45,1.4913616938342726,15,0.0,0.3523112497702739
0,45,1.4913616938342726,16,3.766487206239694,0.3319481225682346
0,45,1.4913616938342726,17,0.0,0.3354575306710801
0,45,1.4913616938342726,19,0.0,0.3303053955961963
0,45,1.4913616938342726,20,3.613418945034573,0.4024497751019042
0,45,1.4913616938342726,23,1.7481880270062005,0.3313265076779655
0,45,1.4913616938342726,25,0.0,0.3444367166613626
0,45,1.4913616938342726,43,3.459543258280413,0.5362008443551546
0,45,1.4913616938342726,44,1.7481880270062005,0.6513697297223108
0,13,0.0,9,0.0,0.3428536764530591
0,13,0.0,15,0.0,0.3283670526856896
0,13,0.0,17,0.0,0.3380035590959204
0,14,3.460296326757476,8,3.769820257763592,0.7266793896392629
0,14,3.460296326757476,11,1.041392685158225,0.4106959151034723
0,14,3.460296326757476,16,3.766487206239694,0.8318457819994317
0,14,3.460296326757476,19,0.0,0.4638618907620676
0,14,3.460296326757476,20,3.613418945034573,0.4405688296774712
0,14,3.460296326757476,21,1.3222192947339193,0.4424926411549456
0,14,3.460296326757476,23,1.7481880270062005,0.5561595903668939
0,14,3.460296326757476,44,1.7481880270062005,0.3335342305988544
0,14,3.460296326757476,45,1.4913616938342726,0.3422525305193639
0,15,0.0,9,0.0,0.896456751005149
0,15,0.0,13,0.0,0.3283670526856896
0,15,0.0,17,0.0,0.9150391712957716
0,15,0.0,20,3.613418945034573,0.4737116641999434
0,15,0.0,25,0.0,0.7409760343297678
0,15,0.0,26,0.0,0.3566029781793096
0,15,0.0,43,3.459543258280413,0.3384371767240912
0,15,0.0,44,1.7481880270062005,0.3529668243847518
0,15,0.0,45,1.4913616938342726,0.3523112497702739
0,20,3.613418945034573,8,3.769820257763592,0.4676038246676853
0,20,3.613418945034573,9,0.0,0.446442882749574
0,20,3.613418945034573,10,3.4779889762508893,0.3308796847556169
0,20,3.613418945034573,11,1.041392685158225,0.3335990247676145
0,20,3.613418945034573,14,3.460296326757476,0.4405688296774712
0,20,3.613418945034573,15,0.0,0.4737116641999434
0,20,3.613418945034573,16,3.766487206239694,0.4386706396563727
0,20,3.613418945034573,17,0.0,0.4527723562054254
0,20,3.613418945034573,19,0.0,0.3595900341345653
0,20,3.613418945034573,21,1.3222192947339193,0.3339909565393512
0,20,3.613418945034573,23,1.7481880270062005,0.37842459888881
0,20,3.613418945034573,25,0.0,0.4639114052712902
0,20,3.613418945034573,42,3.459543258280413,0.332764126777586
0,20,3.613418945034573,43,3.459543258280413,0.3829829795532601
0,20,3.613418945034573,44,1.7481880270062005,0.405041355497832
0,20,3.613418945034573,45,1.4913616938342726,0.4024497751019042
0,19,0.0,8,3.769820257763592,0.4079176957047207
0,19,0.0,11,1.041392685158225,0.3368951779163366
0,19,0.0,14,3.460296326757476,0.4638618907620676
0,19,0.0,16,3.766487206239694,0.4202640662220049
0,19,0.0,20,3.613418945034573,0.3595900341345653
0,19,0.0,21,1.3222192947339193,0.4237907189315444
0,19,0.0,23,1.7481880270062005,0.4418253959308001
0,19,0.0,45,1.4913616938342726,0.3303053955961963
0,8,3.769820257763592,10,3.4779889762508893,0.3910714626584565
0,8,3.769820257763592,11,1.041392685158225,0.4124028170026077
0,8,3.769820257763592,14,3.460296326757476,0.7266793896392629
0,8,3.769820257763592,16,3.766487206239694,0.8491569235944378
0,8,3.769820257763592,19,0.0,0.4079176957047207
0,8,3.769820257763592,20,3.613418945034573,0.4676038246676853
0,8,3.769820257763592,21,1.3222192947339193,0.4539301364366966
0,8,3.769820257763592,23,1.7481880270062005,0.5019787712664115
0,10,3.4779889762508893,8,3.769820257763592,0.3910714626584565
0,10,3.4779889762508893,11,1.041392685158225,0.3915861475832405
0,10,3.4779889762508893,16,3.766487206239694,0.3491387375676956
0,10,3.4779889762508893,20,3.613418945034573,0.3308796847556169
0,10,3.4779889762508893,21,1.3222192947339193,0.3780982643290169
0,16,3.766487206239694,8,3.769820257763592,0.8491569235944378
0,16,3.766487206239694,10,3.4779889762508893,0.3491387375676956
0,16,3.766487206239694,11,1.041392685158225,0.3743385669055393
0,16,3.766487206239694,14,3.460296326757476,0.8318457819994317
0,16,3.766487206239694,19,0.0,0.4202640662220049
0,16,3.766487206239694,20,3.613418945034573,0.4386706396563727
0,16,3.766487206239694,21,1.3222192947339193,0.4537667803059591
0,16,3.766487206239694,23,1.7481880270062005,0.5006438483999909
0,16,3.766487206239694,45,1.4913616938342726,0.3319481225682346
0,17,0.0,9,0.0,0.9680834902105844
0,17,0.0,13,0.0,0.3380035590959204
0,17,0.0,15,0.0,0.9150391712957716
0,17,0.0,20,3.613418945034573,0.4527723562054254
0,17,0.0,25,0.0,0.7343052545014158
0,17,0.0,26,0.0,0.350673012194131
0,17,0.0,43,3.459543258280413,0.3285334371893511
0,17,0.0,44,1.7481880270062005,0.3425182279629575
0,17,0.0,45,1.4913616938342726,0.3354575306710801
0,21,1.3222192947339193,8,3.769820257763592,0.4539301364366966
